open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2023-07-31 10:00:00,1868.03,1869.95,1867.49,1868.32,4545.0494,2023-07-31 10:59:59.999,8493614.333318,8578,1922.1705,3591979.793081,0
2023-07-31 11:00:00,1868.33,1870.0,1867.27,1867.8,3885.0564,2023-07-31 11:59:59.999,7259629.361867,8553,1795.5832,3355216.184087,0
2023-07-31 12:00:00,1867.8,1873.21,1867.21,1872.77,4691.4125,2023-07-31 12:59:59.999,8772703.392425,9902,2838.5402,5307543.252253,0
2023-07-31 13:00:00,1872.77,1873.12,1862.82,1864.31,8816.8032,2023-07-31 13:59:59.999,16471086.507971,13452,3577.5171,6684028.335467,0
2023-07-31 14:00:00,1864.3,1865.46,1860.2,1861.35,8909.5889,2023-07-31 14:59:59.999,16594259.484409,12449,3839.8734,7151987.10007,0
2023-07-31 15:00:00,1861.35,1862.35,1856.67,1857.37,10550.5295,2023-07-31 15:59:59.999,19617727.98688,14329,4386.0886,8155551.263308,0
2023-07-31 16:00:00,1857.37,1861.48,1854.41,1859.87,10063.086,2023-07-31 16:59:59.999,18694548.695621,13493,6386.7839,11863603.723413,0
2023-07-31 17:00:00,1859.88,1863.09,1856.04,1862.11,6281.0107,2023-07-31 17:59:59.999,11681448.75026,9623,3551.2632,6605658.575987,0
2023-07-31 18:00:00,1862.11,1863.12,1857.47,1860.86,6147.4912,2023-07-31 18:59:59.999,11438144.500395,9290,3309.3284,6157908.911635,0
2023-07-31 19:00:00,1860.86,1861.6,1854.16,1856.49,10009.4231,2023-07-31 19:59:59.999,18607350.1573,12076,3136.7856,5831454.561217,0
2023-07-31 20:00:00,1856.5,1860.81,1851.64,1853.51,12544.8053,2023-07-31 20:59:59.999,23284103.691542,16753,5175.2394,9605845.109271,0
2023-07-31 21:00:00,1853.51,1858.77,1851.02,1856.87,5720.5908,2023-07-31 21:59:59.999,10609732.983321,10647,2892.6016,5364719.21968,0
2023-07-31 22:00:00,1856.86,1857.58,1855.01,1856.4,2950.5123,2023-07-31 22:59:59.999,5475640.568699,6504,1742.0829,3232745.831458,0
2023-07-31 23:00:00,1856.41,1857.97,1855.08,1856.14,2825.8085,2023-07-31 23:59:59.999,5245722.11757,5546,1191.6603,2212146.515986,0
2023-08-01 00:00:00,1856.13,1862.2,1854.84,1861.64,5393.9656,2023-08-01 00:59:59.999,10022091.893029,8796,3029.515,5629346.276417,0
2023-08-01 01:00:00,1861.65,1864.7,1851.16,1852.52,8929.4823,2023-08-01 01:59:59.999,16596452.564356,11983,3385.0975,6291184.949635,0
2023-08-01 02:00:00,1852.53,1853.68,1815.98,1829.06,67880.6655,2023-08-01 02:59:59.999,124127744.771097,64495,29988.7307,54813130.325345,0
2023-08-01 03:00:00,1829.07,1829.31,1825.4,1826.49,13607.8401,2023-08-01 03:59:59.999,24864553.436821,14047,6828.3829,12476725.143482,0
2023-08-01 04:00:00,1826.49,1827.59,1821.28,1825.27,14229.5479,2023-08-01 04:59:59.999,25964321.342152,14718,5982.7886,10915995.196907,0
2023-08-01 05:00:00,1825.26,1829.92,1824.81,1829.87,7972.1209,2023-08-01 05:59:59.999,14564661.480294,9965,4240.742,7747616.611037,0
2023-08-01 06:00:00,1829.87,1836.23,1828.0,1832.28,9944.5638,2023-08-01 06:59:59.999,18219530.920265,13300,5527.5075,10125509.506482,0
2023-08-01 07:00:00,1832.29,1834.96,1829.68,1834.19,10113.8078,2023-08-01 07:59:59.999,18532391.289373,11709,5517.0045,10109884.012402,0
2023-08-01 08:00:00,1834.18,1837.37,1833.08,1837.18,10463.7059,2023-08-01 08:59:59.999,19199006.01685,13543,5443.9885,9988608.123745,0
2023-08-01 09:00:00,1837.18,1837.33,1831.97,1832.81,7847.4158,2023-08-01 09:59:59.999,14393180.014513,9837,3384.3043,6206523.520634,0
2023-08-01 10:00:00,1832.81,1835.26,1831.97,1834.13,4699.8893,2023-08-01 10:59:59.999,8616140.1808,8652,2532.9736,4643379.080462,0
2023-08-01 11:00:00,1834.13,1835.05,1830.2,1830.7,5468.3663,2023-08-01 11:59:59.999,10021673.796094,10917,1931.9493,3541023.475347,0
2023-08-01 12:00:00,1830.7,1836.3,1827.26,1832.01,10040.4634,2023-08-01 12:59:59.999,18391759.181941,13676,4575.0437,8380393.062267,0
2023-08-01 13:00:00,1832.0,1835.96,1831.41,1833.56,8026.6875,2023-08-01 13:59:59.999,14717505.774184,11505,4348.7863,7973077.153524,0
2023-08-01 14:00:00,1833.55,1835.78,1826.37,1827.68,14445.2038,2023-08-01 14:59:59.999,26462834.917185,15301,5265.8722,9647441.442463,0
2023-08-01 15:00:00,1827.67,1836.39,1813.8,1834.58,36379.1527,2023-08-01 15:59:59.999,66445906.832679,35974,17799.99,32515667.3666,0
2023-08-01 16:00:00,1834.59,1842.19,1829.81,1833.87,17812.854,2023-08-01 16:59:59.999,32708396.847899,19990,9132.6321,16769859.714558,0
2023-08-01 17:00:00,1833.87,1837.82,1833.66,1837.4,5467.9855,2023-08-01 17:59:59.999,10040026.088906,8412,3038.5257,5579335.010478,0
2023-08-01 18:00:00,1837.4,1853.57,1837.4,1853.2,21778.0113,2023-08-01 18:59:59.999,40196327.530334,21127,11129.3556,20543716.957749,0
2023-08-01 19:00:00,1853.2,1857.46,1848.08,1850.96,17110.4052,2023-08-01 19:59:59.999,31686089.95867,23210,6387.4128,11829009.717472,0
2023-08-01 20:00:00,1850.95,1853.45,1848.12,1850.51,6891.2534,2023-08-01 20:59:59.999,12759158.324201,9910,3058.2624,5661813.058551,0
2023-08-01 21:00:00,1850.52,1852.49,1847.83,1849.83,6800.18,2023-08-01 21:59:59.999,12584220.840457,12345,2252.268,4167549.68786,0
2023-08-01 22:00:00,1849.84,1851.66,1846.71,1851.32,3421.4142,2023-08-01 22:59:59.999,6327066.891028,7093,1607.8672,2973547.648412,0
2023-08-01 23:00:00,1851.32,1875.62,1851.31,1873.47,43751.1144,2023-08-01 23:59:59.999,81659541.21532,41003,24035.3645,44862396.752583,0
2023-08-02 00:00:00,1873.48,1878.49,1867.64,1870.68,19870.6177,2023-08-02 00:59:59.999,37216148.835202,22128,11223.7514,21022373.486106,0
2023-08-02 01:00:00,1870.67,1879.74,1868.4,1869.81,18216.2303,2023-08-02 01:59:59.999,34136537.359016,18424,9904.8716,18563916.369475,0
2023-08-02 02:00:00,1869.81,1870.27,1866.77,1867.78,6287.5361,2023-08-02 02:59:59.999,11747370.739981,10033,2928.2864,5470924.711882,0
2023-08-02 03:00:00,1867.79,1867.79,1863.04,1863.28,8265.6201,2023-08-02 03:59:59.999,15416305.279397,11041,3364.217,6274323.034888,0
2023-08-02 04:00:00,1863.29,1865.0,1860.68,1863.13,7248.2197,2023-08-02 04:59:59.999,13502330.946275,9627,2549.3944,4749352.612149,0
2023-08-02 05:00:00,1863.13,1863.14,1859.4,1862.43,5412.7462,2023-08-02 05:59:59.999,10076052.074625,8642,3057.4146,5691375.290209,0
2023-08-02 06:00:00,1862.42,1864.22,1857.54,1857.87,6953.5888,2023-08-02 06:59:59.999,12944530.270568,10305,3134.6982,5836067.494017,0
2023-08-02 07:00:00,1857.86,1861.6,1856.16,1857.08,5597.5635,2023-08-02 07:59:59.999,10406366.524296,10043,2451.6618,4557950.006058,0
2023-08-02 08:00:00,1857.08,1858.23,1853.66,1857.38,12243.3514,2023-08-02 08:59:59.999,22722125.679716,16078,5156.1997,9569275.825944,0
2023-08-02 09:00:00,1857.39,1860.0,1854.42,1854.71,7972.0558,2023-08-02 09:59:59.999,14804172.391542,13350,3445.9307,6399116.646052,0
2023-08-02 10:00:00,1854.72,1858.89,1854.0,1858.89,4714.298,2023-08-02 10:59:59.999,8751244.831502,9203,2634.283,4890013.800898,0
2023-08-02 11:00:00,1858.88,1861.01,1858.16,1859.9,5630.2152,2023-08-02 11:59:59.999,10469476.939147,9249,2693.9931,5009433.115355,0
2023-08-02 12:00:00,1859.89,1861.0,1854.13,1854.24,7158.4234,2023-08-02 12:59:59.999,13300882.842532,10668,3155.833,5863927.47232,0
2023-08-02 13:00:00,1854.23,1855.35,1850.1,1852.61,9221.3625,2023-08-02 13:59:59.999,17084378.927554,14906,4247.0179,7868364.674008,0
2023-08-02 14:00:00,1852.61,1852.61,1841.13,1841.76,21526.939,2023-08-02 14:59:59.999,39723905.785842,24795,10165.8394,18755210.620746,0
2023-08-02 15:00:00,1841.76,1844.2,1834.44,1842.42,16048.3488,2023-08-02 15:59:59.999,29530100.401187,20960,7560.2614,13913401.146122,0
2023-08-02 16:00:00,1842.42,1847.53,1821.21,1829.12,35391.487,2023-08-02 16:59:59.999,64881155.974396,36241,16438.7325,30137660.563206,0
2023-08-02 17:00:00,1829.11,1839.3,1825.65,1831.43,17174.0285,2023-08-02 17:59:59.999,31484673.47833,20654,8055.4847,14768953.17641,0
2023-08-02 18:00:00,1831.44,1834.94,1829.61,1834.0,7857.2629,2023-08-02 18:59:59.999,14397033.857888,11734,4033.8778,7391396.78714,0
2023-08-02 19:00:00,1833.99,1843.6,1833.4,1841.84,7644.5953,2023-08-02 19:59:59.999,14062804.557433,12126,3999.4053,7356542.141901,0
2023-08-02 20:00:00,1841.85,1844.63,1840.96,1842.4,5236.1198,2023-08-02 20:59:59.999,9649252.615583,7641,2417.071,4453994.609251,0
2023-08-02 21:00:00,1842.39,1844.86,1838.59,1843.83,6222.7768,2023-08-02 21:59:59.999,11465990.615844,7912,3505.126,6458666.640171,0
2023-08-02 22:00:00,1843.82,1845.58,1842.31,1842.6,6281.4899,2023-08-02 22:59:59.999,11584063.470185,7717,3676.3975,6780083.879908,0
2023-08-02 23:00:00,1842.6,1842.61,1837.6,1839.9,6038.1786,2023-08-02 23:59:59.999,11109466.864745,7793,3177.8143,5846077.15374,0
2023-08-03 00:00:00,1839.9,1843.38,1838.8,1838.91,4770.2545,2023-08-03 00:59:59.999,8782144.668362,7667,2363.3097,4350941.840387,0
2023-08-03 01:00:00,1838.91,1845.99,1837.2,1844.8,5809.5473,2023-08-03 01:59:59.999,10696796.816996,8463,3083.4565,5678456.933284,0
2023-08-03 02:00:00,1844.79,1846.07,1837.74,1841.65,5913.9635,2023-08-03 02:59:59.999,10888585.1313,8329,2679.0455,4932902.240884,0
2023-08-03 03:00:00,1841.66,1841.95,1839.36,1840.73,4013.6521,2023-08-03 03:59:59.999,7385945.441053,6302,1976.0086,3636041.781291,0
2023-08-03 04:00:00,1840.72,1840.98,1834.07,1837.18,4032.5489,2023-08-03 04:59:59.999,7413037.3916,7158,1887.921,3470911.979044,0
2023-08-03 05:00:00,1837.18,1839.28,1834.41,1838.61,4173.4494,2023-08-03 05:59:59.999,7663833.069515,7278,1982.1045,3639590.76271,0
2023-08-03 06:00:00,1838.61,1840.83,1832.34,1835.2,5884.0285,2023-08-03 06:59:59.999,10811120.930706,10406,2722.2019,5001899.20355,0
2023-08-03 07:00:00,1835.21,1836.76,1832.0,1832.16,6851.4448,2023-08-03 07:59:59.999,12565194.076493,10652,3316.7795,6082806.893106,0
2023-08-03 08:00:00,1832.16,1834.2,1826.0,1832.87,11512.9623,2023-08-03 08:59:59.999,21074510.714302,15426,5259.35,9627532.933741,0
2023-08-03 09:00:00,1832.88,1835.4,1832.04,1834.8,6983.1548,2023-08-03 09:59:59.999,12805771.969533,9626,2859.9716,5244988.596505,0
2023-08-03 10:00:00,1834.81,1838.13,1834.8,1837.61,3754.1047,2023-08-03 10:59:59.999,6893346.696431,8365,2156.0891,3959029.606135,0
2023-08-03 11:00:00,1837.61,1838.78,1836.32,1837.62,3809.5852,2023-08-03 11:59:59.999,6999692.174941,8170,1906.163,3502189.076762,0
2023-08-03 12:00:00,1837.63,1838.2,1833.7,1834.74,5215.3796,2023-08-03 12:59:59.999,9574377.414322,9802,2023.7796,3715187.196704,0
2023-08-03 13:00:00,1834.73,1840.34,1834.62,1838.86,5479.4319,2023-08-03 13:59:59.999,10067870.149292,11667,3107.4918,5709655.371058,0
2023-08-03 14:00:00,1838.85,1849.53,1836.48,1847.69,10758.133,2023-08-03 14:59:59.999,19812850.88094,16269,6258.2928,11526802.199845,0
2023-08-03 15:00:00,1847.68,1850.0,1839.03,1840.5,8922.9259,2023-08-03 15:59:59.999,16456817.623192,12995,3847.4042,7096402.213196,0
2023-08-03 16:00:00,1840.49,1848.92,1839.31,1847.42,7984.2451,2023-08-03 16:59:59.999,14724411.598269,11658,4662.0569,8597268.205285,0
2023-08-03 17:00:00,1847.41,1859.12,1846.35,1846.66,19335.2929,2023-08-03 17:59:59.999,35839634.844911,23023,10009.7416,18552816.338557,0
2023-08-03 18:00:00,1846.66,1846.94,1841.41,1846.66,8942.1099,2023-08-03 18:59:59.999,16492374.052492,12187,5025.4262,9268611.683366,0
2023-08-03 19:00:00,1846.66,1846.77,1842.29,1845.48,3855.2887,2023-08-03 19:59:59.999,7111410.200475,7177,2061.2322,3801665.074476,0
2023-08-03 20:00:00,1845.47,1853.7,1843.37,1844.17,10080.6562,2023-08-03 20:59:59.999,18637614.238704,12319,5056.2064,9349031.208365,0
2023-08-03 21:00:00,1844.16,1847.18,1836.08,1839.94,6173.5634,2023-08-03 21:59:59.999,11378868.524008,9518,2830.5438,5217101.869922,0
2023-08-03 22:00:00,1839.94,1840.34,1831.11,1837.81,13182.0631,2023-08-03 22:59:59.999,24187192.734189,14363,5187.4424,9516450.655176,0
2023-08-03 23:00:00,1837.81,1838.97,1835.81,1835.81,3710.2663,2023-08-03 23:59:59.999,6818349.044454,6098,1837.0542,3376136.55829,0
2023-08-04 00:00:00,1835.81,1839.07,1833.74,1838.45,8353.7468,2023-08-04 00:59:59.999,15338752.196973,9342,4336.1771,7961706.474272,0
2023-08-04 01:00:00,1838.45,1838.45,1834.7,1835.67,3929.2788,2023-08-04 01:59:59.999,7216471.962238,6598,1726.1319,3169786.991969,0
2023-08-04 02:00:00,1835.66,1837.08,1828.35,1834.65,6849.8544,2023-08-04 02:59:59.999,12556068.643968,9177,2679.0018,4911156.906843,0
2023-08-04 03:00:00,1834.66,1835.61,1832.48,1834.3,3242.4479,2023-08-04 03:59:59.999,5946358.411567,6492,1247.1511,2287040.49416,0
2023-08-04 04:00:00,1834.3,1835.45,1831.21,1835.44,3480.5653,2023-08-04 04:59:59.999,6381614.029546,6648,1656.6558,3037412.541777,0
2023-08-04 05:00:00,1835.44,1837.6,1834.6,1836.48,2963.8185,2023-08-04 05:59:59.999,5441538.037901,6468,1686.5263,3096445.82742,0
2023-08-04 06:00:00,1836.48,1837.32,1832.81,1832.99,5188.319,2023-08-04 06:59:59.999,9522782.784517,9175,2446.5241,4490735.360168,0
2023-08-04 07:00:00,1833.0,1838.27,1831.67,1837.8,7225.697,2023-08-04 07:59:59.999,13252355.639332,10642,4109.7644,7538709.245924,0
2023-08-04 08:00:00,1837.81,1840.58,1835.0,1835.16,9152.1085,2023-08-04 08:59:59.999,16821008.480587,10650,4113.1837,7560112.564444,0
2023-08-04 09:00:00,1835.15,1838.69,1834.43,1838.14,4448.2304,2023-08-04 09:59:59.999,8171232.82559,9209,2591.6552,4760393.797514,0
2023-08-04 10:00:00,1838.14,1838.34,1834.27,1834.97,4258.2198,2023-08-04 10:59:59.999,7818096.499399,8500,1900.7207,3489529.773519,0
2023-08-04 11:00:00,1834.98,1836.15,1833.38,1834.6,3071.9782,2023-08-04 11:59:59.999,5635954.348057,8190,1263.8928,2318793.107959,0
2023-08-04 12:00:00,1834.6,1843.83,1831.5,1839.44,12471.7767,2023-08-04 12:59:59.999,22913862.761197,16014,6746.3049,12395652.715144,0
2023-08-04 13:00:00,1839.45,1851.31,1838.68,1842.93,16456.5004,2023-08-04 13:59:59.999,30348486.972609,17739,9244.7612,17048249.571068,0
2023-08-04 14:00:00,1842.93,1849.4,1836.77,1846.8,15144.9492,2023-08-04 14:59:59.999,27918215.379454,16500,7818.3648,14412432.609995,0
2023-08-04 15:00:00,1846.8,1849.19,1844.76,1847.26,9014.4337,2023-08-04 15:59:59.999,16652248.394732,10231,5272.5848,9740472.482642,0
2023-08-04 16:00:00,1847.26,1848.2,1844.5,1847.67,8144.5284,2023-08-04 16:59:59.999,15039158.909202,9132,4382.9116,8092792.529627,0
2023-08-04 17:00:00,1847.67,1848.57,1841.2,1841.29,7279.0619,2023-08-04 17:59:59.999,13425525.149131,8478,3292.5919,6072890.019998,0
2023-08-04 18:00:00,1841.3,1841.3,1827.16,1832.39,16820.9681,2023-08-04 18:59:59.999,30842923.19062,20801,6468.6121,11860608.251031,0
2023-08-04 19:00:00,1832.4,1834.75,1828.2,1831.33,6640.7099,2023-08-04 19:59:59.999,12162492.437085,10128,2854.6016,5227775.969147,0
2023-08-04 20:00:00,1831.34,1834.2,1815.74,1822.61,20760.275,2023-08-04 20:59:59.999,37864927.108057,22910,8773.037,16001737.139883,0
2023-08-04 21:00:00,1822.61,1832.99,1821.68,1829.29,6916.3842,2023-08-04 21:59:59.999,12648996.288372,11156,3519.0248,6434568.177268,0
2023-08-04 22:00:00,1829.3,1831.87,1828.51,1828.6,2753.8173,2023-08-04 22:59:59.999,5040869.180679,5738,1274.4143,2332855.989718,0
2023-08-04 23:00:00,1828.6,1830.69,1826.8,1830.23,3131.7858,2023-08-04 23:59:59.999,5727156.971225,6084,1560.5504,2853587.496737,0
2023-08-05 00:00:00,1830.24,1834.02,1829.52,1832.07,8190.9205,2023-08-05 00:59:59.999,15005313.745881,8865,4929.0148,9030147.921399,0
2023-08-05 01:00:00,1832.07,1832.67,1827.58,1827.58,3752.3204,2023-08-05 01:59:59.999,6864537.307833,7764,1742.0917,3186582.32021,0
2023-08-05 02:00:00,1827.59,1831.38,1827.5,1830.79,2508.9831,2023-08-05 02:59:59.999,4590889.601773,6190,1281.4012,2344600.972625,0
2023-08-05 03:00:00,1830.79,1832.49,1830.4,1832.49,3793.5014,2023-08-05 03:59:59.999,6947592.24005,6149,2053.6301,3761007.732038,0
2023-08-05 04:00:00,1832.48,1832.49,1828.69,1829.8,3321.3349,2023-08-05 04:59:59.999,6080763.36995,6479,1302.4964,2384636.545282,0
2023-08-05 05:00:00,1829.79,1833.97,1829.07,1833.43,3894.9642,2023-08-05 05:59:59.999,7134497.933652,7030,2310.8933,4232773.112702,0
2023-08-05 06:00:00,1833.42,1833.56,1831.6,1831.92,3575.8151,2023-08-05 06:59:59.999,6552426.560701,6082,1763.7979,3231961.783508,0
2023-08-05 07:00:00,1831.92,1832.17,1830.5,1831.08,3782.0583,2023-08-05 07:59:59.999,6926526.603684,6454,1961.1524,3591673.968097,0
2023-08-05 08:00:00,1831.07,1833.51,1830.2,1833.0,2796.6919,2023-08-05 08:59:59.999,5122948.548126,6632,1457.1115,2669354.924166,0
2023-08-05 09:00:00,1833.01,1833.01,1830.9,1831.02,2285.566,2023-08-05 09:59:59.999,4187655.414339,6016,1008.3137,1847407.104451,0
2023-08-05 10:00:00,1831.01,1833.5,1830.72,1831.79,3436.87,2023-08-05 10:59:59.999,6297528.381406,6680,1769.6348,3242262.360239,0
2023-08-05 11:00:00,1831.78,1835.0,1831.78,1832.74,3049.4879,2023-08-05 11:59:59.999,5592723.77546,7530,1475.4524,2706042.150312,0
2023-08-05 12:00:00,1832.74,1833.2,1830.51,1830.71,3761.4209,2023-08-05 12:59:59.999,6890377.236243,7582,1456.2095,2667601.62158,0
2023-08-05 13:00:00,1830.71,1833.06,1830.71,1832.91,2804.1319,2023-08-05 13:59:59.999,5136938.241107,7011,1406.5368,2576543.842946,0
2023-08-05 14:00:00,1832.9,1836.53,1832.9,1835.75,7829.0661,2023-08-05 14:59:59.999,14366797.406284,12457,4169.4928,7651231.312328,0
2023-08-05 15:00:00,1835.76,1837.09,1831.2,1833.79,6959.5369,2023-08-05 15:59:59.999,12764472.455102,12112,2960.0027,5428468.816963,0
2023-08-05 16:00:00,1833.78,1834.24,1830.86,1831.22,6064.7599,2023-08-05 16:59:59.999,11112253.693455,10565,2221.5356,4070220.280764,0
2023-08-05 17:00:00,1831.22,1834.7,1830.98,1834.31,4625.4881,2023-08-05 17:59:59.999,8479854.103686,8149,2310.5457,4235712.023882,0
2023-08-05 18:00:00,1834.31,1839.0,1833.76,1837.28,5450.5028,2023-08-05 18:59:59.999,10009950.175712,8835,3044.073,5590104.686535,0
2023-08-05 19:00:00,1837.28,1838.49,1835.49,1835.49,2823.9617,2023-08-05 19:59:59.999,5187194.211978,5928,1294.5899,2377805.281024,0
2023-08-05 20:00:00,1835.5,1835.57,1834.28,1834.5,2601.1592,2023-08-05 20:59:59.999,4773130.735935,5160,1566.7375,2874919.851534,0
2023-08-05 21:00:00,1834.51,1836.74,1834.5,1835.33,2151.0061,2023-08-05 21:59:59.999,3948739.083988,4998,1201.2557,2205190.164736,0
2023-08-05 22:00:00,1835.33,1838.35,1834.57,1838.34,2038.1732,2023-08-05 22:59:59.999,3741993.570804,5087,1106.3813,2031452.552368,0
2023-08-05 23:00:00,1838.35,1838.35,1836.47,1836.48,2159.605,2023-08-05 23:59:59.999,3968469.625494,4499,1096.0434,2014100.302664,0
2023-08-06 00:00:00,1836.48,1837.76,1835.45,1836.59,2223.3837,2023-08-06 00:59:59.999,4083283.648759,5792,982.4712,1804272.715972,0
2023-08-06 01:00:00,1836.58,1837.1,1833.48,1833.5,2539.9222,2023-08-06 01:59:59.999,4661298.669966,5164,983.0202,1804034.249411,0
2023-08-06 02:00:00,1833.5,1838.58,1833.34,1836.3,6611.8019,2023-08-06 02:59:59.999,12140418.203082,9159,3376.1555,6199011.971633,0
2023-08-06 03:00:00,1836.31,1836.54,1833.92,1834.77,3846.157,2023-08-06 03:59:59.999,7058933.665462,6248,1883.9526,3457635.437821,0
2023-08-06 04:00:00,1834.78,1836.0,1834.77,1835.79,3630.0801,2023-08-06 04:59:59.999,6662496.26042,5765,2090.0832,3836008.97584,0
2023-08-06 05:00:00,1835.79,1836.45,1835.49,1836.44,1452.9602,2023-08-06 05:59:59.999,2667528.184639,4983,781.1501,1434132.804089,0
2023-08-06 06:00:00,1836.44,1836.81,1832.36,1834.57,3805.3622,2023-08-06 06:59:59.999,6979525.466799,7012,1754.9183,3218359.156364,0
2023-08-06 07:00:00,1834.56,1835.26,1833.85,1835.15,3085.8389,2023-08-06 07:59:59.999,5660779.53937,6595,1694.002,3107553.529102,0
2023-08-06 08:00:00,1835.15,1837.86,1834.0,1835.61,4838.0345,2023-08-06 08:59:59.999,8879866.975669,8186,2220.6032,4075741.288605,0
2023-08-06 09:00:00,1835.62,1835.62,1830.08,1831.39,7278.3588,2023-08-06 09:59:59.999,13335109.714834,9909,2812.9888,5153386.481958,0
2023-08-06 10:00:00,1831.4,1831.4,1828.51,1831.17,3495.7916,2023-08-06 10:59:59.999,6398226.602556,8294,1785.9312,3268803.650106,0
2023-08-06 11:00:00,1831.18,1833.41,1831.17,1832.39,2588.5726,2023-08-06 11:59:59.999,4743716.030134,6697,1472.7196,2698757.837111,0
2023-08-06 12:00:00,1832.39,1833.01,1828.79,1829.39,3167.4777,2023-08-06 12:59:59.999,5798888.114822,8283,1583.6384,2899158.074249,0
2023-08-06 13:00:00,1829.4,1830.69,1828.21,1829.26,3542.4521,2023-08-06 13:59:59.999,6479848.2207,8918,1636.6793,2993744.617952,0
2023-08-06 14:00:00,1829.26,1830.98,1825.86,1829.86,3777.9862,2023-08-06 14:59:59.999,6909506.570001,8603,1817.572,3323829.666027,0
2023-08-06 15:00:00,1829.86,1830.84,1828.55,1829.29,4512.0594,2023-08-06 15:59:59.999,8255645.946952,6846,1677.3654,3069347.243008,0
2023-08-06 16:00:00,1829.29,1835.97,1828.49,1835.63,5858.0495,2023-08-06 16:59:59.999,10730381.908494,8571,3716.1415,6807372.100069,0
2023-08-06 17:00:00,1835.63,1836.06,1830.58,1832.91,4452.5318,2023-08-06 17:59:59.999,8163451.497046,7316,2033.8247,3729015.455206,0
2023-08-06 18:00:00,1832.91,1834.4,1832.73,1833.03,2213.3756,2023-08-06 18:59:59.999,4058705.73414,5362,1084.3831,1988377.826465,0
2023-08-06 19:00:00,1833.04,1833.72,1831.5,1832.0,2144.3467,2023-08-06 19:59:59.999,3929170.987549,5011,1083.1769,1984677.057493,0
2023-08-06 20:00:00,1832.01,1833.19,1830.75,1832.43,2150.6716,2023-08-06 20:59:59.999,3939710.302501,5450,1163.4159,2131192.121356,0
2023-08-06 21:00:00,1832.44,1838.05,1828.95,1830.2,5958.6303,2023-08-06 21:59:59.999,10930140.900078,8833,2861.0751,5249234.776775,0
2023-08-06 22:00:00,1830.19,1833.94,1828.01,1830.14,4542.147,2023-08-06 22:59:59.999,8318012.628127,6946,2185.6969,4003194.94178,0
2023-08-06 23:00:00,1830.14,1830.49,1828.0,1830.28,2687.9999,2023-08-06 23:59:59.999,4917301.247245,5985,1146.8864,2098053.447538,0
2023-08-07 00:00:00,1830.28,1832.33,1826.41,1829.98,5233.1471,2023-08-07 00:59:59.999,9573782.284425,7829,2493.2356,4561160.813346,0
2023-08-07 01:00:00,1829.98,1844.7,1829.97,1841.0,14118.5631,2023-08-07 01:59:59.999,25973100.630749,15142,6912.5133,12710361.656933,0
2023-08-07 02:00:00,1840.99,1844.96,1840.08,1844.4,5577.9627,2023-08-07 02:59:59.999,10277758.221652,8528,2724.694,5020531.642216,0
2023-08-07 03:00:00,1844.39,1847.0,1838.58,1838.71,6591.7442,2023-08-07 03:59:59.999,12145354.979676,9026,2594.575,4780928.825839,0
2023-08-07 04:00:00,1838.7,1841.94,1838.04,1841.36,4106.8232,2023-08-07 04:59:59.999,7559618.024663,6602,2344.9431,4316288.041089,0
2023-08-07 05:00:00,1841.35,1842.39,1839.68,1839.7,4539.2111,2023-08-07 05:59:59.999,8356226.794676,7050,2366.3729,4356195.241582,0
2023-08-07 06:00:00,1839.7,1839.71,1832.28,1832.47,6536.6791,2023-08-07 06:59:59.999,11998170.47953,11075,3022.7736,5548192.735428,0
2023-08-07 07:00:00,1832.46,1836.87,1832.02,1836.87,6365.4143,2023-08-07 07:59:59.999,11679347.096395,8121,3591.5019,6590080.398111,0
2023-08-07 08:00:00,1836.87,1836.89,1833.31,1833.32,5619.1984,2023-08-07 08:59:59.999,10314129.481213,8158,2223.9002,4082313.353152,0
2023-08-07 09:00:00,1833.32,1836.13,1832.55,1835.63,3994.0966,2023-08-07 09:59:59.999,7326999.793568,8393,1996.7172,3662828.734512,0
2023-08-07 10:00:00,1835.64,1837.39,1833.5,1837.38,4040.7355,2023-08-07 10:59:59.999,7415744.801774,8241,2198.9583,4035605.269054,0
2023-08-07 11:00:00,1837.38,1837.39,1834.21,1834.22,4338.798,2023-08-07 11:59:59.999,7966087.130128,7740,1974.1703,3624824.421013,0
2023-08-07 12:00:00,1834.21,1837.3,1832.0,1833.35,9037.8127,2023-08-07 12:59:59.999,16571734.917111,12031,3822.8917,7009565.441523,0
2023-08-07 13:00:00,1833.34,1835.2,1828.21,1828.22,8150.5779,2023-08-07 13:59:59.999,14926454.305615,12994,3658.3525,6699541.329887,0
2023-08-07 14:00:00,1828.21,1832.93,1826.49,1829.89,11311.8421,2023-08-07 14:59:59.999,20694796.487571,17547,5593.6766,10233616.151075,0
2023-08-07 15:00:00,1829.9,1830.2,1813.86,1818.18,24639.0262,2023-08-07 15:59:59.999,44866576.793402,26299,10475.2145,19071141.826094,0
2023-08-07 16:00:00,1818.18,1819.56,1802.0,1815.59,40696.6229,2023-08-07 16:59:59.999,73753624.978122,40092,20129.1437,36480447.813007,0
2023-08-07 17:00:00,1815.59,1818.83,1805.95,1815.12,18103.046,2023-08-07 17:59:59.999,32790433.779182,17741,9256.0353,16764438.984264,0
