open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2022-01-08 16:30:00,41528.71000000,41548.61000000,41300.00000000,41438.08000000,563.28765000,2022-01-08 16:44:59.999,23347558.96948610,17040,244.47469000,10134118.63415980
2022-01-08 16:45:00,41438.09000000,41538.29000000,41238.08000000,41346.01000000,668.52868000,2022-01-08 16:59:59.999,27669128.73356520,17113,315.74475000,13071219.39834830
2022-01-08 17:00:00,41346.02000000,41398.45000000,41108.00000000,41170.42000000,778.57054000,2022-01-08 17:14:59.999,32115629.12393430,21757,378.76370000,15627101.73880890
2022-01-08 17:15:00,41170.41000000,41371.25000000,41170.00000000,41266.77000000,455.37974000,2022-01-08 17:29:59.999,18795721.17355980,12687,284.37749000,11734721.15666250
2022-01-08 17:30:00,41266.77000000,41266.77000000,40952.59000000,41113.73000000,1037.56769000,2022-01-08 17:44:59.999,42620322.48391340,28588,439.43785000,18055072.66268200
2022-01-08 17:45:00,41113.73000000,41312.03000000,40801.00000000,40842.12000000,1144.72829000,2022-01-08 17:59:59.999,46948642.52128330,28461,538.82498000,22107815.34877780
2022-01-08 18:00:00,40842.11000000,41091.19000000,40501.00000000,40800.00000000,2006.30357000,2022-01-08 18:14:59.999,81731867.82967810,43659,903.31188000,36817104.92141620
2022-01-08 18:15:00,40799.99000000,41314.11000000,40730.87000000,41110.87000000,1142.20142000,2022-01-08 18:29:59.999,46880530.03201630,27383,658.54309000,27024673.39243610
2022-01-08 18:30:00,41110.87000000,41229.59000000,40966.90000000,40992.09000000,518.77139000,2022-01-08 18:44:59.999,21313622.76104820,15374,271.01313000,11131007.77313420
2022-01-08 18:45:00,40992.09000000,41080.00000000,40622.01000000,40679.82000000,706.03799000,2022-01-08 18:59:59.999,28845424.52766400,18894,309.56157000,12650447.75765130
2022-01-08 19:00:00,40679.82000000,41100.00000000,40520.00000000,41017.80000000,1290.92886000,2022-01-08 19:14:59.999,52703725.51332260,25182,724.40752000,29577304.29460130
2022-01-08 19:15:00,41017.80000000,41049.54000000,40650.00000000,40800.65000000,670.26745000,2022-01-08 19:29:59.999,27345321.80911650,17008,342.55100000,13975453.89180270
2022-01-08 19:30:00,40800.66000000,40991.50000000,40733.25000000,40757.92000000,489.64187000,2022-01-08 19:44:59.999,20014368.12366150,13518,217.95500000,8910469.25329340
2022-01-08 19:45:00,40757.93000000,40946.60000000,40692.81000000,40831.07000000,594.27660000,2022-01-08 19:59:59.999,24242088.83748350,16152,313.03479000,12770056.29369450
2022-01-08 20:00:00,40831.06000000,40975.89000000,40730.52000000,40780.78000000,406.90713000,2022-01-08 20:14:59.999,16627097.82614360,12500,211.01126000,8622104.60984600
2022-01-08 20:15:00,40780.79000000,41047.52000000,40720.00000000,41003.63000000,379.24610000,2022-01-08 20:29:59.999,15499837.73151770,11209,217.25598000,8881249.99871720
2022-01-08 20:30:00,41003.64000000,41175.32000000,40939.31000000,41015.99000000,403.03876000,2022-01-08 20:44:59.999,16543312.79388490,12316,199.98159000,8209743.59914070
2022-01-08 20:45:00,41015.98000000,41049.67000000,40900.00000000,40975.37000000,235.61535000,2022-01-08 20:59:59.999,9652022.61606660,9511,110.50080000,4526600.11038470
2022-01-08 21:00:00,40975.36000000,41171.99000000,40923.39000000,41156.98000000,307.89251000,2022-01-08 21:14:59.999,12650090.17769690,9602,159.61740000,6557002.98881280
2022-01-08 21:15:00,41156.98000000,41464.89000000,41100.00000000,41419.21000000,588.15055000,2022-01-08 21:29:59.999,24294547.26747620,15405,312.19240000,12896166.69744620
2022-01-08 21:30:00,41419.20000000,42061.32000000,41384.89000000,41942.07000000,1175.89896000,2022-01-08 21:44:59.999,49060699.34769000,25470,696.44837000,29070522.12903810
2022-01-08 21:45:00,41942.07000000,42029.55000000,41730.04000000,41769.03000000,730.34712000,2022-01-08 21:59:59.999,30556319.91150570,18135,360.36413000,15078887.71071810
2022-01-08 22:00:00,41769.03000000,42090.00000000,41740.31000000,41966.27000000,628.92196000,2022-01-08 22:14:59.999,26347684.28055570,16781,391.38910000,16398755.78040700
2022-01-08 22:15:00,41966.27000000,42300.00000000,41920.90000000,42290.08000000,642.58396000,2022-01-08 22:29:59.999,27072687.15682790,20689,352.13676000,14838467.57615520
2022-01-08 22:30:00,42286.69000000,42291.49000000,42046.66000000,42168.36000000,382.82144000,2022-01-08 22:44:59.999,16133648.23887870,13530,166.10334000,7000114.65758980
2022-01-08 22:45:00,42168.36000000,42191.85000000,41860.02000000,41911.11000000,352.22217000,2022-01-08 22:59:59.999,14790527.33843150,10800,168.16463000,7060535.86669360
2022-01-08 23:00:00,41911.10000000,41948.94000000,41812.71000000,41871.60000000,306.29442000,2022-01-08 23:14:59.999,12826379.78261710,10224,135.05392000,5656126.81309810
2022-01-08 23:15:00,41871.60000000,41937.39000000,41772.00000000,41781.25000000,218.71264000,2022-01-08 23:29:59.999,9151597.46238480,7680,112.93458000,4726260.68695770
2022-01-08 23:30:00,41781.25000000,41895.51000000,41762.10000000,41860.01000000,186.19781000,2022-01-08 23:44:59.999,7789041.91327730,7157,102.44794000,4285692.20273940
